increment,price,zero
1506,326.820007,0
1507,326.019989,0
1508,330.049988,0
1509,330.200012,0
1510,330.119995,0
1511,331.75,0
1512,329.899994,0
1513,330.850006,0
1514,328.290009,0
1515,328.720001,0
1516,330.220001,0
1517,326.450012,0
1518,321.910004,0
1519,321,0
1520,315.440002,0
1521,314.899994,0
1522,311.48999,0
1523,314.529999,0
1524,315.230011,0
1525,312.48999,0
1526,313.730011,0
1527,316.170013,0
1528,327.970001,0
1529,332.230011,0
1530,331.059998,0
1531,328.309998,0
1532,330.209991,0
1533,334.779999,0
1534,336.070007,0
1535,336.029999,0
1536,335.839996,0
1537,340.910004,0
1538,343.929993,0
1539,343.049988,0
1540,348.339996,0
1541,351.26001,0
1542,358.070007,0
1543,356.519989,0
1544,359.350006,0
1545,368.579987,0
1546,365.5,0
1547,369.019989,0
1548,364.220001,0
1549,369.059998,0
1550,369.390015,0
1551,365.140015,0
1552,364.970001,0
1553,365.649994,0
1554,367.26001,0
1555,362.809998,0
1556,367.73999,0
1557,367.070007,0
1558,370.470001,0
1559,369.329987,0
1560,376.720001,0
1561,376.170013,0
1562,375.910004,0
1563,374.950012,0
1564,372.959991,0
1565,370.029999,0
1566,374.570007,0
1567,373.5,0
1568,373.589996,0
1569,372.109985,0
1570,366.589996,0
1571,367.920013,0
1572,366.579987,0
1573,367.480011,0
1574,369.829987,0
1575,376.299988,0
1576,375.350006,0
1577,375.220001,0
1578,371.299988,0
1579,379.5,0
1580,378.940002,0
1581,379.769989,0
1582,375.359985,0
1583,378.660004,0
1584,373.559998,0
1585,373.149994,0
1586,377.630005,0
1587,380.399994,0
1588,381.190002,0
1589,387.619995,0
1590,390.450012,0
1591,388.459991,0
1592,384.200012,0
1593,380.950012,0
1594,381.76001,0
1595,382.76001,0
1596,379.25,0
1597,379.019989,0
1598,373.660004,0
1599,375.339996,0
1600,380.290009,0
1601,380.519989,0
1602,380.799988,0
1603,380.079987,0
1604,377.320007,0
1605,378.51001,0
1606,383.25,0
1607,375.73999,0
1608,376.76001,0
1609,371.619995,0
1610,368.570007,0
1611,372.190002,0
1612,372.390015,0
1613,372.279999,0
1614,375.350006,0
1615,376.190002,0
1616,374.959991,0
1617,377.48999,0
1618,381.940002,0
1619,382.790009,0
1620,386.959991,0
1621,389.829987,0
1622,388.059998,0
1623,387.73999,0
1624,385.089996,0
1625,383.630005,0
1626,379.429993,0
1627,378.570007,0
1628,381.049988,0
1629,376.649994,0
1630,377.630005,0
1631,382.290009,0
1632,380.130005,0
1633,378.589996,0
1634,375.089996,0
1635,375.420013,0
1636,377.75,0
1637,370.940002,0
1638,370.649994,0
1639,371.589996,0
1640,374.399994,0
1641,371.160004,0
1642,377.920013,0
1643,377.470001,0
1644,373.329987,0
1645,374.079987,0
1646,377.940002,0
1647,376.109985,0
1648,375.73999,0
1649,376.970001,0
1650,380.25,0
1651,382.390015,0
1652,381.540009,0
1653,381.179993,0
1654,385.369995,0
1655,384.220001,0
1656,382.880005,0
1657,379.420013,0
1658,378.640015,0
1659,380.959991,0
1660,380.929993,0
1661,383.149994,0
1662,386.690002,0
1663,387.809998,0
1664,387.119995,0
1665,387.179993,0
1666,385.059998,0
1667,390.619995,0
1668,390.559998,0
1669,389.320007,0
1670,387.119995,0
1671,388.019989,0
1672,389.619995,0
1673,389.899994,0
1674,389.329987,0
1675,385.579987,0
1676,376.470001,0
1677,379.429993,0
1678,390.589996,0
1679,391.329987,0
1680,394.170013,0
1681,393.850006,0
1682,393.059998,0
1683,396.640015,0
1684,396.470001,0
1685,395.429993,0
1686,392.149994,0
1687,389.970001,0
1688,389.140015,0
1689,389.100006,0
1690,388.570007,0
1691,384.559998,0
1692,385.089996,0
1693,387.339996,0
1694,383.589996,0
1695,385.779999,0
1696,385.5,0
1697,386.940002,0
1698,387.559998,0
1699,387.920013,0
1700,385.920013,0
1701,387.709991,0
1702,386.880005,0
1703,386.48999,0
1704,385.899994,0
1705,387.859985,0
1706,389.200012,0
1707,388.26001,0
1708,384.470001,0
1709,381.25,0
1710,379.5,0
1711,380.670013,0
1712,376.799988,0
1713,380.549988,0
1714,381.450012,0
1715,386.470001,0
1716,391.01001,0
1717,392.799988,0
1718,391.920013,0
1719,392.5,0
1720,390.019989,0
1721,387.829987,0
1722,387.940002,0
1723,385.070007,0
1724,384.200012,0
1725,389.519989,0
1726,391.480011,0
1727,392.959991,0
1728,392.450012,0
1729,391.320007,0
1730,390.279999,0
1731,388.709991,0
1732,389.970001,0
1733,393.720001,0
1734,392.890015,0
1735,393.119995,0
1736,396.73999,0
1737,397.410004,0
1738,397.149994,0
1739,382.619995,0
1740,385.23999,0
1741,379.420013,0
1742,378.529999,0
1743,380.059998,0
1744,376.140015,0
1745,375.339996,0
1746,377.959991,0
1747,376.549988,0
1748,375.220001,0
1749,381.399994,0
1750,380.959991,0
1751,380.070007,0
1752,377.390015,0
1753,379.100006,0
1754,378.26001,0
1755,377.899994,0
1756,377.700012,0
1757,381.549988,0
1758,384.470001,0
1759,384.459991,0
1760,382.73999,0
1761,383.480011,0
1762,382.519989,0
1763,387.040009,0
1764,396.820007,0
1765,399.329987,0
1766,404.839996,0
1767,406.459991,0
1768,415.140015,0
1769,417.089996,0
1770,417.26001,0
1771,419.339996,0
1772,417.959991,0
1773,417.399994,0
1774,418.100006,0
1775,417.609985,0
1776,415.100006,0
1777,414.339996,0
1778,420.440002,0
1779,420.769989,0
1780,418.209991,0
1781,418.859985,0
1782,416.359985,0
1783,412.640015,0
1784,418.130005,0
1785,414.959991,0
1786,415.480011,0
1787,414.98999,0
1788,414.959991,0
1789,410.339996,0
1790,411.619995,0
1791,408.779999,0
1792,409.529999,0
1793,413.850006,0
1794,413.839996,0
1795,413.820007,0
1796,411.089996,0
1797,413.769989,0
1798,413.76001,0
1799,417.130005,0
1800,413.690002,0
1801,412.480011,0
1802,407.380005,0
1803,408.26001,0
1804,413.899994,0
1805,411.429993,0
1806,412.269989,0
1807,410.450012,0
1808,415.350006,0
1809,413.859985,0
1810,412.700012,0
1811,412.450012,0
1812,412.850006,0
1813,409.329987,0
1814,406.51001,0
1815,404.440002,0
1816,405.209991,0
1817,406.890015,0
1818,404.029999,0
1819,403.890015,0
1820,405.839996,0
1821,406.390015,0
1822,409.579987,0
1823,409.149994,0
1824,409.799988,0
1825,411.299988,0
1826,409.910004,0
1827,408.880005,0
1828,407.519989,0
1829,407.859985,0
1830,403.5,0
1831,403,0
1832,403.690002,0
1833,404.230011,0
1834,400.5,0
1835,401.549988,0
1836,405.589996,0
1837,398.059998,0
1838,394.5,0
1839,400.640015,0
1840,404.290009,0
1841,406.079987,0
1842,412.390015,0
1843,416.279999,0
1844,416.040009,0
1845,410.179993,0
1846,410.26001,0
1847,409.809998,0
1848,411.600006,0
1849,409.019989,0
1850,408.450012,0
1851,409.109985,0
1852,412.019989,0
1853,414.950012,0
1854,412.529999,0
1855,416.910004,0
1856,416.839996,0
1857,416.790009,0
1858,415.850006,0
1859,416.049988,0
1860,418.48999,0
1861,416.290009,0
1862,416.450012,0
1863,413.140015,0
1864,410.089996,0
1865,412.809998,0
1866,416.369995,0
1867,415.390015,0
1868,412.600006,0
1869,414.019989,0
1870,411.410004,0
1871,412.170013,0
1872,416.73999,0
1873,415.350006,0
1874,417.299988,0
1875,413.5,0
1876,414.589996,0
1877,413.26001,0
1878,413.480011,0
1879,413.359985,0
1880,410.059998,0
1881,407.25,0
1882,409.049988,0
1883,409.76001,0
1884,410.290009,0
1885,408.320007,0
1886,402.26001,0
1887,400.959991,0
1888,403.670013,0
1889,403.399994,0
1890,404.040009,0
1891,403.839996,0
1892,403.119995,0
1893,403.450012,0
1894,408.940002,0
1895,408.140015,0
1896,412.880005,0
1897,411.769989,0
1898,413.839996,0
1899,409.160004,0
1900,410.279999,0
1901,414.230011,0
1902,414.619995,0
1903,414.869995,0
1904,417.679993,0
1905,417.100006,0
1906,417.540009,0
1907,415.619995,0
1908,413.75,0
1909,413.76001,0
1910,410.929993,0
1911,412.079987,0
1912,411.600006,0
1913,411.540009,0
1914,417.519989,0
1915,422.230011,0
1916,423.920013,0
1917,424.209991,0
1918,425.089996,0
1919,424.359985,0
1920,422.190002,0
1921,420.589996,0
1922,418.880005,0
1923,419.420013,0
1924,418.899994,0
1925,417.779999,0
1926,417.730011,0
1927,419.910004,0
1928,420.73999,0
1929,421.339996,0
1930,418.190002,0
1931,418.26001,0
1932,414.850006,0
1933,410.720001,0
1934,411.609985,0
1935,413.51001,0
1936,413.529999,0
1937,414.839996,0
1938,414.029999,0
1939,416.070007,0
1940,417.980011,0
1941,417.980011,0
1942,417.079987,0
1943,414.440002,0
1944,416.359985,0
1945,419.950012,0
1946,419.579987,0
1947,425.269989,0
1948,419.769989,0
1949,419.920013,0
1950,419.929993,0
1951,422.929993,0
1952,422.140015,0
1953,417.140015,0
1954,417.440002,0
1955,418.470001,0
1956,414.350006,0
1957,416.619995,0
1958,416.799988,0
1959,417.799988,0
1960,416.290009,0
1961,410.470001,0
1962,407.570007,0
1963,407.179993,0
1964,404.25,0
1965,407.75,0
1966,402.660004,0
1967,407.440002,0
1968,409.299988,0
1969,409.369995,0
1970,409.600006,0
1971,411.730011,0
1972,414.980011,0
1973,415.480011,0
1974,415.670013,0
1975,414.899994,0
1976,414.100006,0
1977,418.160004,0
1978,418.48999,0
1979,420.130005,0
1980,420.859985,0
1981,418.679993,0
1982,422.75,0
1983,419.920013,0
1984,417.109985,0
1985,418.339996,0
1986,417.579987,0
1987,418.589996,0
1988,418.619995,0
1989,422.200012,0
1990,422.869995,0
1991,422.429993,0
1992,420.679993,0
1993,419.269989,0
1994,422.850006,0
1995,423.609985,0
1996,426.649994,0
1997,425.119995,0
1998,427.589996,0
1999,429.190002,0
2000,430.160004,0
2001,431.350006,0
2002,430.779999,0
2003,429.890015,0
2004,429.910004,0
2005,432.059998,0
2006,435.309998,0
2007,436.98999,0
2008,435.649994,0
2009,434.640015,0
2010,433.730011,0
2011,432.839996,0
2012,432.570007,0
2013,431.519989,0
2014,435.429993,0
2015,441.279999,0
2016,440.700012,0
2017,440.309998,0
2018,439.029999,0
2019,439.769989,0
2020,439.149994,0
2021,437.980011,0
2022,438.820007,0
2023,435.709991,0
2024,435.380005,0
2025,434.339996,0
2026,434.519989,0
2027,430.730011,0
2028,429.049988,0
2029,430.950012,0
2030,431.040009,0
2031,433.029999,0
2032,435.940002,0
2033,437.149994,0
2034,436.839996,0
2035,435.130005,0
2036,433.369995,0
2037,435.48999,0
2038,436.109985,0
2039,440.01001,0
2040,439.950012,0
2041,438.109985,0
2042,438.660004,0
2043,438.779999,0
2044,442.519989,0
2045,442.549988,0
2046,447.200012,0
2047,449.559998,0
2048,448.929993,0
2049,447.850006,0
2050,445.329987,0
2051,446.230011,0
2052,447.660004,0
2053,444.579987,0
2054,433.910004,0
2055,433.299988,0
2056,431.899994,0
2057,434.220001,0
2058,435.23999,0
2059,434.799988,0
2060,440.869995,0
2061,442.339996,0
2062,443.380005,0
2063,442.01001,0
2064,447.899994,0
2065,449.26001,0
2066,447.339996,0
2067,446.109985,0
2068,454.709991,0
2069,454.399994,0
2070,456.329987,0
2071,453.720001,0
2072,449.829987,0
2073,451.429993,0
2074,451.369995,0
2075,448.309998,0
2076,451.890015,0
2077,450.179993,0
2078,448.880005,0
2079,448.76001,0
2080,448.070007,0
2081,450.880005,0
2082,447.779999,0
2083,450.769989,0
2084,451.970001,0
2085,451.670013,0
2086,450.299988,0
2087,441.390015,0
2088,442.290009,0
2089,441.160004,0
2090,442.730011,0
2091,441.839996,0
2092,448.369995,0
2093,449.220001,0
2094,448.660004,0
2095,448.399994,0
2096,448.940002,0
2097,447.459991,0
2098,445.100006,0
2099,443.630005,0
2100,439.459991,0
2101,437.029999,0
2102,433.540009,0
2103,438.01001,0
2104,438.019989,0
2105,438.890015,0
2106,440.190002,0
2107,442.459991,0
2108,444.049988,0
2109,444.519989,0
2110,443.26001,0
2111,442.309998,0
2112,442.799988,0
2113,444.359985,0
2114,444.799988,0
2115,439.230011,0
2116,439.559998,0
2117,440.369995,0
2118,440.320007,0
2119,447.570007,0
2120,450.589996,0
2121,445.839996,0
2122,448,0
2123,448.850006,0
2124,453.440002,0
2125,452.410004,0
2126,450.190002,0
2127,453.829987,0
2128,453.850006,0
2129,452.48999,0
2130,450.059998,0
2131,447.690002,0
2132,444.709991,0
2133,445.779999,0
2134,445.380005,0
2135,447.26001,0
2136,447.709991,0
2137,446.269989,0
2138,447.429993,0
2139,448.540009,0
2140,443.679993,0
2141,446.220001,0
2142,445.929993,0
2143,443.190002,0
2144,446.619995,0
2145,447.600006,0
2146,451.850006,0
2147,450.690002,0
2148,450.529999,0
2149,449.019989,0
2150,445.839996,0
2151,441.429993,0
2152,442.829987,0
2153,448.640015,0
2154,448.109985,0
2155,448.980011,0
2156,448.089996,0
2157,450.079987,0
2158,449.220001,0
2159,445.75,0
2160,446.029999,0
2161,447.309998,0
2162,447.179993,0
2163,444.51001,0
2164,447.100006,0
2165,449.089996,0
2166,448.23999,0
2167,447.190002,0
2168,450.23999,0
2169,448.130005,0
2170,450.149994,0
2171,449.269989,0
2172,448.540009,0
2173,448.130005,0
2174,448.679993,0
2175,450.720001,0
2176,449.450012,0
2177,450.459991,0
2178,448.959991,0
2179,450.140015,0
2180,452.380005,0
2181,453.130005,0
2182,456.040009,0
2183,456.429993,0
2184,456.160004,0
2185,455.230011,0
2186,459.769989,0
2187,460.130005,0
2188,461.040009,0
2189,460.540009,0
2190,461.899994,0
2191,463.559998,0
2192,463.149994,0
2193,461.299988,0
2194,461.339996,0
2195,458.519989,0
2196,456.649994,0
2197,457.5,0
2198,461.720001,0
2199,462.059998,0
2200,459.899994,0
2201,461.600006,0
2202,459.429993,0
2203,458.829987,0
2204,455.049988,0
2205,452.950012,0
2206,456.200012,0
2207,457.73999,0
2208,457.630005,0
2209,461.799988,0
2210,461.529999,0
2211,460.109985,0
2212,458.929993,0
2213,461.279999,0
2214,461.339996,0
2215,461.200012,0
2216,460.73999,0
2217,459.179993,0
2218,460.309998,0
2219,460.880005,0
2220,461.119995,0
2221,461.48999,0
2222,466.829987,0
2223,469.5,0
2224,468.450012,0
2225,466.209991,0
2226,466.070007,0
2227,465.359985,0
2228,463.269989,0
2229,464.200012,0
2230,464.299988,0
2231,464.609985,0
2232,467.730011,0
2233,467.829987,0
2234,469.100006,0
2235,468.440002,0
2236,463.019989,0
2237,457.48999,0
2238,459.570007,0
2239,460.209991,0
2240,460.329987,0
2241,463.720001,0
2242,462.640015,0
2243,465.390015,0
2244,463.75,0
2245,466.73999,0
2246,464.809998,0
2247,463.619995,0
2248,462.600006,0
2249,459.130005,0
2250,461.029999,0
2251,462.359985,0
2252,463.059998,0
2253,461.899994,0
2254,461.790009,0
2255,461.890015,0
2256,463.109985,0
2257,464.890015,0
2258,466.429993,0
2259,466.76001,0
2260,466.290009,0
2261,464.179993,0
2262,463.929993,0
2263,465.700012,0
2264,463.059998,0
2265,461.839996,0
2266,463.339996,0
2267,466.380005,0
2268,465.850006,0
2269,465.299988,0
2270,467.320007,0
2271,467.380005,0
2272,470.540009,0
2273,470.940002,0
2274,470.579987,0
2275,468.640015,0
2276,466.450012,0
2277,465.440002,0
2278,466.890015,0
2279,467.549988,0
2280,467.119995,0
2281,469.899994,0
2282,475.269989,0
2283,474.130005,0
2284,474.170013,0
2285,472.470001,0
2286,474.910004,0
2287,473.299988,0
2288,474.25,0
2289,474.299988,0
2290,474.980011,0
2291,474.720001,0
2292,471.970001,0
2293,470.920013,0
2294,473.200012,0
2295,477.049988,0
2296,478.700012,0
2297,481.609985,0
2298,479.619995,0
2299,482,0
2300,480.709991,0
2301,469.809998,0
2302,471.76001,0
2303,471.049988,0
2304,472.769989,0
2305,468.929993,0
2306,470.179993,0
2307,470.230011,0
2308,472.519989,0
2309,472.790009,0
2310,470.339996,0
2311,467.690002,0
2312,471.459991,0
2313,470.690002,0
2314,464.26001,0
2315,466.070007,0
2316,467.140015,0
2317,464.440002,0
2318,464.809998,0
2319,463.01001,0
2320,464.73999,0
2321,466.910004,0
2322,465.880005,0
2323,467.059998,0
2324,463.899994,0
2325,466.440002,0
2326,467.390015,0
2327,467.01001,0
2328,469.420013,0
2329,470.899994,0
2330,471.059998,0
2331,468.540009,0
2332,468.799988,0
2333,468.540009,0
2334,464.350006,0
2335,460.579987,0
2336,460,0
2337,452.480011,0
2338,445.549988,0
2339,445.769989,0
2340,438.920013,0
2341,448.290009,0
2342,448.049988,0
2343,450.880005,0
2344,447.100006,0
2345,449.869995,0
2346,447.570007,0
2347,446.26001,0
2348,446.380005,0
2349,446.179993,0
2350,442.459991,0
2351,442.540009,0
2352,441.959991,0
2353,448.730011,0
2354,447.630005,0
2355,452.709991,0
2356,451.869995,0
2357,449.100006,0
2358,450.910004,0
2359,453.019989,0
2360,453.029999,0
2361,451.720001,0
2362,451.380005,0
2363,447.820007,0
2364,442.320007,0
2365,446.01001,0
2366,441.48999,0
2367,443.75,0
2368,444.140015,0
2369,444.48999,0
2370,449.369995,0
2371,453.690002,0
2372,456.480011,0
2373,454.920013,0
2374,453.200012,0
2375,454.809998,0
2376,456.339996,0
2377,457.059998,0
2378,457.329987,0
2379,456.5,0
2380,457.630005,0
2381,457.649994,0
2382,460.130005,0
2383,458.880005,0
2384,458.209991,0
2385,457.059998,0
2386,457.859985,0
2387,458.670013,0
2388,459.100006,0
2389,462.369995,0
2390,460.609985,0
2391,461.929993,0
2392,458.450012,0
2393,455.480011,0
2394,451.339996,0
2395,453.089996,0
2396,449.630005,0
2397,442.799988,0
2398,447.309998,0
2399,446.070007,0
2400,447.630005,0
2401,444.269989,0
2402,446.200012,0
2403,446.369995,0
2404,446.130005,0
2405,448.380005,0
2406,449.549988,0
2407,448.059998,0
2408,447.950012,0
2409,448.730011,0
2410,453.410004,0
2411,454.160004,0
2412,455.220001,0
2413,453.859985,0
2414,451.600006,0
2415,452.609985,0
2416,453.109985,0
2417,454.25,0
2418,453.359985,0
2419,452.570007,0
2420,454.23999,0
2421,458.26001,0
2422,461.01001,0
2423,460.559998,0
2424,461.450012,0
2425,458.399994,0
2426,457.089996,0
2427,457.890015,0
2428,457.920013,0
2429,460.299988,0
2430,458.880005,0
2431,461.940002,0
2432,461.230011,0
2433,465.01001,0
2434,465.170013,0
2435,463.170013,0
2436,463.679993,0
2437,462.320007,0
2438,464.51001,0
2439,469.029999,0
2440,468.079987,0
2441,473.799988,0
2442,474.589996,0
2443,476.070007,0
2444,475.48999,0
2445,473.170013,0
2446,470.98999,0
2447,471.859985,0
2448,470.98999,0
2449,473.140015,0
2450,468.179993,0
2451,466.209991,0
2452,467.51001,0
2453,468.799988,0
2454,474.809998,0
2455,471.190002,0
2456,470.850006,0
2457,463.359985,0
2458,461.459991,0
2459,461.269989,0
2460,459.670013,0
2461,460.820007,0
2462,462.049988,0
2463,464.839996,0
2464,462.23999,0
2465,462.709991,0
2466,461.73999,0
2467,454.589996,0
2468,453.519989,0
2469,452.359985,0
2470,455.100006,0
2471,459.040009,0
2472,465.790009,0
2473,465.470001,0
2474,467.790009,0
2475,469.100006,0
2476,468.959991,0
2477,467.660004,0
2478,470.279999,0
2479,466.850006,0
2480,464.890015,0
2481,460.829987,0
2482,461.529999,0
2483,462.619995,0
2484,465.850006,0
2485,473.769989,0
2486,472.350006,0
2487,468.420013,0
2488,466.51001,0
2489,467.910004,0
2490,462.279999,0
2491,463.070007,0
2492,465.649994,0
2493,465.399994,0
2494,464.369995,0
2495,462.350006,0
2496,466.040009,0
2497,465.029999,0
2498,465.619995,0
2499,463.570007,0
2500,461.470001,0
2501,458.299988,0
2502,450.089996,0
2503,449.929993,0
2504,452.290009,0
2505,454.160004,0
2506,455.170013,0
2507,453.690002,0
2508,448.920013,0
2509,453.299988,0
2510,453.320007,0
2511,453.109985,0
2512,451.230011,0
2513,445.450012,0
2514,446.959991,0
2515,449.470001,0
2516,450.149994,0
2517,454.970001,0
2518,455.339996,0
2519,458.799988,0
2520,457.910004,0
2521,457.100006,0
2522,459.609985,0
2523,459.679993,0
2524,459.829987,0
2525,462.470001,0
2526,460.859985,0
2527,461.170013,0
2528,459.269989,0
2529,459.109985,0
2530,460.709991,0
2531,460.339996,0
2532,460.679993,0
2533,460.829987,0
2534,461.679993,0
2535,461.660004,0
2536,461.640015,0
2537,465.970001,0
2538,469.380005,0
2539,470.049988,0
2540,469.709991,0
2541,466.950012,0
2542,464.779999,0
2543,465.820007,0
2544,465.859985,0
2545,467.440002,0
2546,468.320007,0
2547,470.390015,0
2548,468.51001,0
2549,470.420013,0
2550,470.399994,0
2551,472.790009,0
2552,478.649994,0
2553,481.140015,0
2554,480.809998,0
2555,481.190002,0
2556,480.190002,0
2557,481.459991,0
2558,481.649994,0
2559,482.549988,0
2560,484.540009,0
2561,485.220001,0
2562,481.970001,0
2563,482.720001,0
2564,485.070007,0
2565,486.910004,0
2566,488.109985,0
2567,483.809998,0
2568,487.390015,0
2569,485.649994,0
2570,485.130005,0
2571,485.420013,0
2572,485.630005,0
2573,482.119995,0
2574,483.140015,0
2575,483.160004,0
2576,489.570007,0
2577,490.049988,0
2578,492.890015,0
2579,491.880005,0
2580,495.410004,0
2581,495.519989,0
2582,496.140015,0
2583,495.070007,0
2584,495.670013,0
2585,495.950012,0
2586,500.970001,0
2587,503.200012,0
2588,503.899994,0
2589,503.119995,0
2590,502.220001,0
2591,500.709991,0
2592,501.850006,0
2593,505.23999,0
2594,505.570007,0
2595,506.079987,0
2596,506.420013,0
2597,507.01001,0
2598,505.529999,0
2599,507.170013,0
2600,509.230011,0
2601,506.130005,0
2602,505.369995,0
2603,504.920013,0
2604,505.290009,0
2605,508.48999,0
2606,512.890015,0
2607,512.099976,0
2608,512.659973,0
2609,513.549988,0
2610,514.710022,0
2611,514.26001,0
2612,514.859985,0
2613,520.47998,0
2614,520.539978,0
2615,520.119995,0
2616,523.960022,0
2617,523.559998,0
2618,524.359985,0
2619,524.369995,0
2620,525.549988,0
2621,527.73999,0
2622,528.190002,0
2623,527.070007,0
2624,519.580017,0
2625,519.190002,0
2626,523.650024,0
2627,528.590027,0
2628,528.609985,0
2629,528.590027,0
2630,523.650024,0
2631,523.580017,0
2632,533.400024,0
2633,533.48999,0
2634,532.51001,0
2635,535.599976,0
2636,535.549988,0
2637,533.130005,0
2638,532.349976,0
2639,527.940002,0
2640,530.880005,0
2641,536.049988,0
2642,536.469971,0
2643,537.119995,0
2644,539.830017,0
2645,545.219971,0
2646,544.97998,0
2647,543.97998,0
2648,551.070007,0
2649,549.710022,0
2650,544.130005,0
2651,542.429993,0
2652,544.72998,0
2653,543.869995,0
2654,544.75,0
2655,547.090027,0
2656,547.26001,0
2657,553.98999,0
2658,556.369995,0
2659,557.190002,0
2660,554.780029,0
2661,560.890015,0
2662,561,0
2663,559.890015,0
2664,562.719971,0
2665,558.460022,0
2666,550.97998,0
2667,553.539978,0
2668,553.619995,0
2669,556.630005,0
2670,561.099976,0
2671,561.609985,0
2672,565.219971,0
2673,562.929993,0
2674,562.059998,0
2675,559.640015,0
2676,558.799988,0
2677,558.75,0
2678,558.940002,0
2679,560.030029,0
2680,560.390015,0
2681,559.710022,0
2682,557.450012,0
2683,555.109985,0
2684,559.73999,0
2685,558.570007,0
2686,559.969971,0
2687,559.039978,0
2688,559.210022,0
2689,558.109985,0
2690,559.52002,0
2691,557.140015,0
2692,557.460022,0
2693,560.099976,0
2694,559.049988,0
2695,560,0
2696,560.919983,0
2697,561.880005,0
2698,563.840027,0
2699,569.169983,0
2700,570.169983,0
2701,570.289978,0
2702,572.679993,0
2703,573.909973,0
2704,576.51001,0
2705,578.77002,0
2706,583.609985,0
2707,583.349976,0
2708,582.77002,0
2709,584.200012,0
2710,586.77002,0
2711,583,0
2712,581.72998,0
2713,581.809998,0
2714,581.409973,0
2715,581.039978,0
2716,585.869995,0
2717,584.409973,0
2718,581.719971,0
2719,582.340027,0
2720,581.469971,0
2721,582.630005,0
2722,582.48999,0
2723,578.369995,0
2724,577.52002,0
2725,579.460022,0
2726,583.099976,0
2727,584.5,0
2728,583.030029,0
2729,586.780029,0
2730,587.440002,0
2731,590.650024,0
2732,587.460022,0
2733,585.059998,0
2734,586.539978,0
2735,582.469971,0
2736,576.719971,0
2737,579.700012,0
2738,583.25,0
2739,581.5,0
2740,584.219971,0
2741,589.719971,0
2742,590.570007,0
2743,588.460022,0
2744,586.320007,0
2745,591.710022,0
2746,593.26001,0
2747,592.719971,0
2748,592.299988,0
2749,589.289978,0
2750,593.960022,0
2751,597.340027,0
2752,600.070007,0
2753,596.849976,0
2754,600.23999,0
2755,598.400024,0
2756,599.969971,0
2757,601.320007,0
2758,606.450012,0
2759,607.640015,0
2760,605.369995,0
2761,606.97998,0
2762,613.679993,0
2763,617.679993,0
2764,620.179993,0
2765,616.169983,0
2766,617.47998,0
2767,619.52002,0
2768,618.780029,0
2769,621.690002,0
2770,616.919983,0
2771,616.340027,0
2772,606.809998,0
2773,611.929993,0
2774,605.940002,0
2775,610.48999,0
2776,611.950012,0
2777,614.299988,0
2778,614.530029,0
2779,614.119995,0
2780,615.929993,0
2781,620.72998,0
2782,621.320007,0
2783,617.700012,0
2784,616.710022,0
2785,618.460022,0
2786,609.450012,0
2787,598.47998,0
2788,602.690002,0
2789,601.809998,0
2790,599.820007,0
2791,608.440002,0
2792,606.369995,0
2793,608.23999,0
2794,611.830017,0
2795,613.400024,0
2796,612.789978,0
2797,619.960022,0
2798,617.030029,0
2799,621.619995,0
2800,624.219971,0
2801,630.150024,0
2802,636.02002,0
2803,638.460022,0
2804,635.840027,0
2805,641.429993,0
2806,646.330017,0
2807,649.929993,0
2808,656.070007,0
2809,656.369995,0
2810,661.450012,0
2811,660.51001,0
2812,655.580017,0
2813,651.320007,0
2814,647.97998,0
2815,640.650024,0
2816,648.099976,0
2817,658.859985,0
2818,659.080017,0
2819,650.460022,0
2820,647.23999,0
2821,644.75,0
2822,640.429993,0
2823,644.369995,0
2824,650.809998,0
2825,655.789978,0
2826,652,0
2827,653.650024,0
2828,633.5,0
2829,640.02002,0
2830,637.090027,0
2831,638.549988,0
2832,640.869995,0
2833,641.429993,0
2834,652.650024,0
2835,651.690002,0
2836,649.97998,0
2837,649.190002,0
2838,650.619995,0
2839,650.039978,0
2840,652.969971,0
2841,648.909973,0
2842,648.940002,0
2843,645.5,0
2844,653.72998,0
2845,655.26001,0
2846,655.880005,0
2847,655.859985,0
2848,644.23999,0
2849,642.190002,0
2850,633.5,0
2851,631.179993,0
2852,636.710022,0
2853,642.48999,0
2854,645,0
2855,641.609985,0
2856,643.609985,0
2857,645.070007,0
2858,647.890015,0
2859,651.580017,0
2860,650.169983,0
2861,652.869995,0
2862,653.460022,0
2863,654.159973,0
2864,654.169983,0
2865,654.580017,0
2866,643.380005,0
2867,641.630005,0
2868,640.809998,0
2869,638.26001,0
2870,644.77002,0
2871,645.440002,0
2872,652.090027,0
2873,661.51001,0
2874,665.599976,0
2875,665.419983,0
2876,664.849976,0
2877,668.909973,0
2878,673.150024,0
2879,672.76001,0
2880,678.419983,0
2881,676,0
2882,678.51001,0
2883,672.22998,0
2884,667.929993,0
2885,671.700012,0
2886,669.119995,0
2887,667.679993,0
2888,672.559998,0
2889,678.440002,0
2890,673.030029,0
2891,673.309998,0
2892,672.159973,0
2893,670.969971,0
2894,669.039978,0
2895,667.919983,0
2896,665.849976,0
2897,665.159973,0
2898,662.059998,0
2899,661.960022,0
2900,662.099976,0
2901,666.840027,0
2902,668.849976,0
2903,668.47998,0
2904,664.390015,0
2905,668.549988,0
2906,670.630005,0
2907,675.880005,0
2908,673.609985,0
2909,672.400024,0
2910,657.440002,0
2911,652.539978,0
